maximum_low_carbon_build_rate,electrification_start_year,electricity_demand_in_2050,average_life_of_low_carbon_generation,renewable_electricity_in_2020,ccs_by_2020,nuclear_change_2012_2020,maximum_low_carbon_build_rate_contraction,maximum_low_carbon_build_rate_expansion,minimum_low_carbon_build_rate,maxmean2050,minmean2050,annual_change_in_non_electricity_traded_emissions,electricity_emissions_during_cb4,emissions_factor_2030,electricity_emissions_absolute_2050
24.0,2029.0,448.0,54.0,0.0688160072162071,1.668045871358701,-4.0,0.12140937329159271,0.43790288924087295,1.8648281584049138,2.963508175831847,0.2837078017721374,-0.027726969357792182,735.9764157113752,162.86549989363743,34.90263709559657
38.0,2032.0,352.0,31.0,0.19126369378981972,5.083022245149823,-51.0,0.8722284891379087,0.6692590818112389,3.097377143243836,2.1732992424697564,0.4070228113412765,-0.022561218313730428,701.5534801086974,72.7804908379278,0.6478839161258438
72.0,2031.0,621.0,27.0,0.012790362557446804,2.7326243562662365,-28.0,0.8160286131205448,0.33196129275476505,4.727619102328494,1.7914300361838433,0.415240886090093,-0.029540799747650295,762.1799456529296,101.32014003298097,0.0
61.0,2030.0,587.0,67.0,0.32930247944137236,5.150469609628288,-7.0,0.24650756409646932,0.5131903596602564,0.1996108897853628,2.9437767323935904,0.3595933211878939,-0.030688741561658996,374.86621414984495,0.0,2.4682448711450338
64.0,2037.0,690.0,32.0,0.034765883816985754,0.2000113890230799,-58.0,0.17150184271628985,0.6900690920889423,6.2232230090102,2.005443627893258,0.46228578279179666,-0.02288936201072022,695.1438028304233,10.579798785983488,4.629319489221843
46.0,2035.0,446.0,49.0,0.12133473411752174,0.3187747999030277,-8.0,0.9264200505716941,0.7975071021572959,7.82880488956954,2.8673596874709304,0.18876171321146976,0.00704996109531017,714.287327985719,7.459902886051225,5.0749003410753755
68.0,2040.0,617.0,32.0,0.34408943962289473,5.325439958698645,-51.0,0.1789967028561994,0.5899541256620278,3.417350938798435,2.090601708381204,0.43369229997036285,-0.018170627777532353,492.9359856342979,0.0,0.013663464641636817
49.0,2035.0,326.0,39.0,0.19860297920630873,0.3396768863186743,-57.0,0.3347941643612412,0.44033847469534104,7.686380929493467,2.306542565920412,0.4638731486046632,-0.00010089456701419669,764.662727242106,25.72271439022809,0.0
77.0,2026.0,327.0,52.0,0.34587158850466715,0.5361261700522388,-30.0,0.7484003934707727,0.2743569967397107,5.879775367268051,1.6748716152886014,0.3296343547911931,-0.03620111841360532,475.6710842735123,0.1551663931763295,0.0
24.0,2040.0,454.0,32.0,0.29064434052498395,2.653510377553271,-27.0,0.6197965717074303,0.9800149779243341,7.709070280833825,2.8180953816195533,0.4445793778736885,-0.03242594550280686,505.77621870104934,59.05700703819169,29.95036689973838
9.0,2026.0,497.0,47.0,0.06683942367606496,0.16061075263788238,-37.0,0.5882786971109394,0.2540681540678638,7.21079817828325,1.7168314457023583,0.22069512976927427,8.272649663441933e-05,906.1348486247284,242.84120178310104,98.68431987190789
41.0,2026.0,449.0,34.0,0.29503859903701735,1.620929808106635,5.0,0.6409558407066381,0.26830887392407665,0.3292491547553577,2.8615621060073404,0.23961023612323074,-0.004950421922800367,565.0275022170193,25.083452510881074,11.902483093838113
83.0,2027.0,566.0,51.0,0.321460060775608,3.038589616428103,7.0,0.2863999126396033,0.2939936500461834,3.181253759713055,2.171587343836622,0.3629774409942411,-0.03242346457097992,391.41274874735825,0.0,0.0
95.0,2025.0,448.0,63.0,0.1616273435523618,1.687879800426083,-19.0,0.8054672943853919,0.7379324546073515,5.70878868390167,1.7488436148252184,0.11559253895375328,-0.03218432488363207,518.9840469643889,0.0,0.0
18.0,2028.0,529.0,57.0,0.20475106832113785,3.6002261659709767,1.0,0.8957453475203935,0.5670142683955045,3.629065932506323,2.263762754086835,0.4428390758871801,-0.008969480629281067,642.9709051602904,92.63287022690176,40.363538369032305
19.0,2022.0,693.0,65.0,0.0681963343561533,3.048973288056937,-44.0,0.11621832808017817,0.9405149930690275,0.869161548144532,2.0524336397471825,0.4068648923462109,0.002168295381190906,999.7339206622007,230.84432994472002,95.81946452488872
71.0,2029.0,693.0,64.0,0.32044908064797123,4.275211930017177,-10.0,0.9204053535385452,0.2707463651726354,9.483405474844973,2.4090631304215644,0.14169352116236109,-0.022113984791784478,487.82156018810383,0.0,0.47870650414871885
29.0,2024.0,593.0,38.0,0.1152717739669737,0.2154889295330118,-49.0,0.16017969179541422,0.704925548774012,5.587132168532311,2.81978794734953,0.4019191733525769,-0.02611864425738731,707.5006149386452,130.57006434627752,46.59202888489757
11.0,2024.0,690.0,49.0,0.2514048005773001,1.3973087983114114,-32.0,0.7296402801436557,0.7360025089436469,3.3996800118135404,2.789554039698329,0.28915975807994454,0.005467425821879611,833.1059745745671,188.2989939892555,137.17072562652956
81.0,2034.0,466.0,68.0,0.27855405952265117,5.666725090299662,-8.0,0.7806387863467261,0.4229246104365225,7.212626089933091,2.4794266833243426,0.2311318869236657,-0.02622870502177374,447.79228235551597,0.0,0.0
4.0,2032.0,500.0,34.0,0.30958595634830455,3.832483520284752,-21.0,0.2808801870950446,0.6428750519367662,5.907030631113191,2.8329068408584135,0.4797795658976537,0.007213515574175662,831.7875615595767,201.82354860326944,126.03230393853727
98.0,2026.0,564.0,58.0,0.26399771118418663,4.9488026306166155,-36.0,0.38189211320224625,0.128090089839033,7.299829402677837,1.8972064532567254,0.36839551391712433,0.00322753836640826,792.8265036339733,141.10434245223095,0.0
96.0,2039.0,560.0,34.0,0.23997441917904908,0.6920049597471913,-44.0,0.6265173217893816,0.9445383576810868,0.5867813955844294,2.221860973257853,0.20219627793258083,-0.02970137061098474,507.33482962385426,0.0,0.0
65.0,2028.0,617.0,62.0,0.24518050616718118,3.690671370558385,-48.0,0.5527167813711185,0.3665225739541761,2.146934872019257,1.7103404751400813,0.40838165132939164,0.0025020516903769482,858.883287045363,149.02704550722956,0.0
46.0,2038.0,428.0,64.0,0.09604290827958469,3.7378476296717413,-49.0,0.45324240386353887,0.9628551899483433,2.0204352351942965,1.6416213141137672,0.10667400104269303,-0.02234235068495991,731.5959370836124,48.8190393126378,0.0
75.0,2028.0,555.0,23.0,0.07588546417754721,0.37951361871200695,-56.0,0.14830052335087662,0.8457321384834663,3.679202428506655,2.6990835052255426,0.16437908105490995,0.001790411739736042,829.0076855845101,18.11616288175761,6.855083605960179
97.0,2035.0,533.0,34.0,0.035471735032502796,1.7435886032736732,10.0,0.8651988714839343,0.1818475158359476,9.620235611986061,2.0326252118200046,0.17159598202094956,-0.03797289122975724,618.2878435302944,79.72913415359764,0.0
43.0,2030.0,324.0,47.0,0.042028291909285934,1.2765978611937425,-20.0,0.1969039306216181,0.40373884572326635,5.080607151284009,2.938214396280909,0.49134707689361123,-0.015327558613514865,767.0300210542573,72.81375029359397,0.4815937569874549
81.0,2033.0,420.0,29.0,0.29634357947766415,3.8021370480479804,-11.0,0.3220364716944316,0.84959181057955,2.4257567354236453,2.924328619890507,0.14589280871872368,-0.03372036385798652,334.6917812140276,0.0,0.0
88.0,2021.0,313.0,44.0,0.2647694706454976,5.4196228735613285,-50.0,0.14002965605232293,0.48393679980868887,6.547230005307741,2.7332116773777457,0.29065390078664627,-0.03400347651607088,561.8216362085026,5.6233983132922285,0.0
37.0,2021.0,353.0,54.0,0.13089687872914932,5.075414326282956,-8.0,0.4547694425907204,0.2973765350944262,7.609305325878057,2.548324237067959,0.41504584343794104,-0.01477171004159691,689.4569024574026,70.73857376059165,0.5053792721750319
10.0,2025.0,602.0,65.0,0.22405376994425577,3.122925772529827,-9.0,0.9817620472150109,0.2127388245116909,9.127148212387333,2.3506191150093443,0.2773613259791255,-0.02751871634972987,621.5351772477883,167.17544811674117,104.68408684338148
54.0,2029.0,560.0,67.0,0.17054134453617079,4.66608258603111,-9.0,0.7170092689309006,0.7285255096377233,2.8159147966862292,2.218208942065817,0.32743490006256126,-0.02250212048084527,549.8291249439088,3.8325990381473325,0.0
40.0,2031.0,687.0,49.0,0.04256600669502486,4.857952905443955,-40.0,0.7361928830031919,0.29860236680375174,5.727275275634236,2.946460956517831,0.39544519921806265,-0.029893210138335406,742.4595234945282,107.7765712170664,46.4976262919276
64.0,2039.0,379.0,64.0,0.03025467346969919,2.473352532194862,-1.0,0.4592056027631084,0.5337253613612637,5.264025606088392,1.5353772940428976,0.2880845051848845,0.008744071507503427,830.3749551461386,7.083422734985835,0.0
44.0,2024.0,405.0,31.0,0.05866090854260043,1.5767704698956737,-49.0,0.6737218794288997,0.8284349219812748,0.926727069756878,2.684163881986578,0.3365382034867487,-0.005464431740963199,926.3875511216359,142.0620948405202,8.090976829404365
12.0,2029.0,369.0,37.0,0.06160637626906893,0.6359095904445398,-53.0,0.9537377235191289,0.822380358748693,4.029999284388504,2.2221475052120248,0.3068376823498371,-0.03638085762503683,754.2088844403727,232.43192421580167,48.97201098269645
95.0,2022.0,629.0,44.0,0.3055336093012935,1.6532256690871903,-40.0,0.9806288729460227,0.6596248351816413,3.2524980283692044,1.5544296022047135,0.3120518553715481,-0.010778092824573392,564.7587771757227,0.0,0.0
4.0,2023.0,526.0,56.0,0.13020688870746513,1.1745958424022644,-13.0,0.5579175703320397,0.45353434204616216,9.507992108745706,1.9526978130452308,0.34889753471228413,-0.020921559163582907,782.8758532801952,253.57683278950682,132.85171740179686
61.0,2021.0,363.0,25.0,0.17039132439849736,3.505635964294644,-7.0,0.36147226232132446,0.8050225515633592,1.9156679424345837,1.6969396973748925,0.3118730836975006,-0.02226549696788439,504.6209609794331,1.397523523577685,0.0
69.0,2039.0,523.0,36.0,0.13725335153372673,4.10186316878895,-14.0,0.9000526166774616,0.6067766212822341,9.78202964633604,2.6630487360073793,0.2778229081067518,0.009112180638194751,702.9329540586332,0.0,0.49261340771716455
52.0,2035.0,440.0,30.0,0.34154636491523804,3.846909712165138,-4.0,0.9748590319099696,0.730881725059786,0.7199649349296688,2.70632748876319,0.3819967440066492,-0.00896951798551205,460.4567345182693,0.0,2.08438958097965
18.0,2023.0,682.0,36.0,0.30266957048007487,4.739756870025285,-15.0,0.9935604548683279,0.6767247779809614,3.3519079422632605,2.588522859416642,0.25243095995938863,0.004384977205914499,730.8760019213823,128.61821498703696,103.313274850813
4.0,2025.0,623.0,50.0,0.32912372357830866,5.616045727720971,-17.0,0.35974197234225336,0.1740430224888927,4.465519731683628,2.130367696740793,0.47115755366248513,-0.0025397700863248954,751.5139943923185,202.15304243404523,156.08782467508337
7.0,2028.0,588.0,57.0,0.10853863882827193,3.1812603835469186,-25.0,0.33310214882684847,0.6893571611837437,1.837196019579916,2.9728806359733806,0.48962846143254124,-0.012417784877675312,818.273314530052,239.21820789801512,135.42382744428878
1.0,2025.0,370.0,20.0,0.002512978696587875,3.3645214662804523,-21.0,0.5539076707141405,0.8148365987455026,8.171417274153036,1.6327392804654166,0.10627267327549426,0.008871987219557183,1041.8466403175503,327.36687995690824,120.83176287976065
58.0,2040.0,355.0,62.0,0.21955431978705317,3.2282414782404176,-21.0,0.9437657169181756,0.8781539171632656,3.5708904939870267,2.221312871644519,0.11729371289539876,-0.007628067249078642,576.3119782082654,0.0,0.0
31.0,2021.0,421.0,29.0,0.23195072417718862,5.8409277341213155,-52.0,0.5675087205314624,0.8592424279355642,8.78553745855972,2.421356633962695,0.43493617269953155,0.002255809065455673,756.9143605752092,84.96560618731365,14.922758100301124
49.0,2034.0,446.0,37.0,0.23502347237668633,3.8301389625124758,-15.0,0.16947819385318375,0.5955353333831154,1.0814240943304831,2.5000958695558078,0.3326070770464642,-0.019979125902583876,513.6083073664661,1.3351586587519038,1.1266449647700194
53.0,2038.0,472.0,57.0,0.3080958301864497,1.8396762865938932,6.0,0.7447923485424599,0.6314107213916174,3.151926444535412,2.422727535710414,0.3969425460384949,0.00590816490069563,549.9874147639291,0.0,0.0
3.0,2034.0,324.0,54.0,0.05486350204074477,5.586948147671543,-51.0,0.9811945035987759,0.29440891002617575,1.7304851502970648,2.246778615373093,0.10235357661549296,-0.022308761023273612,861.7911390122422,304.2777634199748,84.23403428571532
77.0,2030.0,633.0,26.0,0.02162018068145131,0.8493339308928072,0.0,0.2830358174523216,0.601862015173696,5.4890035317832595,1.6585384633336517,0.2500492976111133,0.004822197225218698,799.793342103771,1.7067568786634253,0.0
19.0,2039.0,374.0,44.0,0.008112190072985831,1.0662027473638402,-23.0,0.7709882285972046,0.13627057655551594,8.707028714419838,1.645081745100724,0.37526765328000267,-0.030456974656599987,734.7461864819403,172.91359280614992,14.74074163028002
88.0,2035.0,669.0,54.0,0.26812059595494603,5.041412884159522,-54.0,0.16489001604137787,0.7388000600857568,6.260291354329813,2.6609803870432254,0.10465194444344222,-0.015526155435702845,573.5046145460544,0.0,0.0
65.0,2031.0,629.0,48.0,0.15986134631734278,2.5684228004397243,-18.0,0.8242073981019495,0.7566070991208091,7.528075421368407,1.625572788298958,0.3913864934501611,-0.036690598516478726,476.5532426777419,0.0,0.0
77.0,2020.0,317.0,51.0,0.166069329454978,0.6468774808498414,-40.0,0.7515658775883091,0.8663505884877822,3.395231692774383,2.9114945822067875,0.4575634132639318,-0.014220687142213216,674.8605765898432,9.873928603771795,0.0
71.0,2024.0,331.0,63.0,0.0183796815024712,3.3255146117761623,-47.0,0.27649291653215585,0.11244679620615132,7.387829369960988,1.8383670801738892,0.23697957378583623,-0.019601766908278292,832.4558675542469,213.21846235659262,0.0
50.0,2035.0,515.0,21.0,0.3269665277056121,4.7610212435128245,-30.0,0.7830814049018165,0.6628968783323743,3.2133276151358965,2.972451087990319,0.169870377183662,-0.002985066482929538,545.0756810737879,0.6661961151050055,27.443282055381534
57.0,2037.0,646.0,43.0,0.2487558129926672,3.1442795734405635,-34.0,0.413347835605389,0.5310438947621263,6.5295373295905215,2.661835118944241,0.41421985016489615,-0.01618541606524409,609.4933837388508,3.615058613625908,13.817472968093638
14.0,2037.0,587.0,21.0,0.10873643828441538,1.7718385951748807,-42.0,0.5792051730773361,0.5760952262908677,2.581155102231114,2.11397343034273,0.3548087499208883,-0.02794595915139663,769.5974890282065,222.2286568187897,125.06073679849862
74.0,2035.0,308.0,44.0,0.15514882318858014,0.5751384142108908,8.0,0.5485215931540521,0.9671271977280023,5.2846587442645685,2.1232433144567504,0.20186944811421098,-0.03733296757425437,384.9982988354536,0.0,0.0
27.0,2034.0,593.0,51.0,0.04243974687090804,2.2716820051861895,-47.0,0.5562741471054493,0.46535054814076504,9.05193430186858,2.997542810258898,0.153178537512198,-0.0019543526211902723,824.0936218592187,105.60965462925874,61.751939799516464
23.0,2022.0,340.0,30.0,0.05146203383650703,2.593046909553937,-57.0,0.5773607559144599,0.36317001297762674,5.532891162704186,1.7832999744234161,0.2903574936982093,0.004085037497217996,947.7763589453814,181.30160216882427,10.476150915209006
75.0,2026.0,507.0,55.0,0.2641788695060413,5.3497557133135265,9.0,0.5255542839147328,0.5128957384426761,1.1049350356513652,2.740292868999969,0.13694061714262482,0.009486243774519343,587.885675299164,0.0,0.0
20.0,2021.0,383.0,27.0,0.01799734644647139,2.9051039380597934,-13.0,0.7674601485298962,0.9363224032969734,3.123741950774195,2.7148826103723307,0.12651006876193796,-0.01005639895137753,829.4314646339632,182.80512445939613,40.9310600219855
70.0,2029.0,320.0,40.0,0.1715433735085524,2.7498426647980665,-3.0,0.8039728092052523,0.43927064919330616,7.305498304535776,2.1268760938852345,0.2641617063741861,-0.03655200490106718,523.4003076812933,1.2612690217369014,0.0
2.0,2040.0,581.0,39.0,0.32705416355761285,0.11347028461293984,-52.0,0.9865593246004462,0.2932592168592168,5.433664813301617,2.604929468316814,0.16215711743900757,0.00021556997815516676,848.0474812393802,241.60838352141468,169.8675016641415
92.0,2031.0,403.0,69.0,0.17361610362045046,1.5048616419524325,-37.0,0.34108792591688936,0.6990630708041735,7.95454500375336,2.459635350192704,0.4687746522754481,-0.009811605717013425,598.0714892553906,0.0,0.0
97.0,2032.0,416.0,47.0,0.3061156902345797,0.6407337402278317,-23.0,0.6382447963561868,0.9010467795321949,1.8395198937105637,1.9824694957215987,0.3316598764595762,-0.03160826487274096,357.0579574363258,0.0,0.0
94.0,2034.0,416.0,28.0,0.3034849960989131,5.319779047737214,-14.0,0.35143061722805,0.6794045387775187,0.9602401510727293,2.34954026805458,0.38867543825587636,0.0031598771387854677,523.0517277829252,0.0,0.0
11.0,2031.0,590.0,32.0,0.12424958640640459,1.9676940701294152,-30.0,0.17282313430438706,0.7896603582846456,6.957784630053193,1.62504194078351,0.2446623079676237,-0.010318902406447915,794.1579632351253,199.0385055654304,123.47378848338413
77.0,2025.0,468.0,31.0,0.09695092962896937,2.1241811149298844,7.0,0.3412825741709723,0.4659393155812973,3.271126643375777,1.9818838562847663,0.21907797776916113,-0.03459009201443255,605.2609600097405,22.64315249557228,0.0
81.0,2025.0,591.0,70.0,0.30981263475033866,4.582009839655098,-22.0,0.6869273012751492,0.7063283126637623,6.537642358541055,1.9719440740380092,0.18443509309852713,-0.021528361872865578,424.1133588116467,0.0,0.0
61.0,2040.0,393.0,49.0,0.10186424528979297,3.4378942465523457,-38.0,0.5250882448568163,0.18717917087620956,2.7749928107087563,1.884028454885356,0.46191719525850794,-0.03022585284745989,770.1134324396437,237.91641575405677,0.0
32.0,2037.0,479.0,56.0,0.058908381496441155,2.0547830420990145,-42.0,0.15703231851069055,0.5029360162536131,8.38165528740115,1.9763495475540525,0.1689460526065395,-0.00024283906990492377,806.5091340922575,74.81619095956644,8.753492914518572
40.0,2021.0,656.0,45.0,0.26851564637662956,0.9351050119050819,-40.0,0.6421853220451231,0.8983332447809352,4.70773961398855,2.7268567168814206,0.16265557073517195,-0.03582632065239561,561.9441106819739,75.77964819189714,41.10058830970468
25.0,2025.0,372.0,44.0,0.2056435556385473,4.524027216178079,0.0,0.408055802271596,0.339463051960305,4.616072437381062,2.806537311251162,0.3185615032701793,-0.0004990007171275512,687.52978442795,76.12235448589186,15.150216787874218
45.0,2030.0,354.0,20.0,0.2871082791743092,1.2687035878239894,-3.0,0.47712640040346066,0.4154286411287694,3.6075124751691674,2.9255153722421507,0.3695670826097003,-0.011922944895622685,514.4777252349319,8.770719471724314,6.81079694488408
95.0,2033.0,542.0,38.0,0.06750728626850452,2.163839363196472,-53.0,0.13268667577001256,0.10931231749400015,7.869259193871254,2.4479620458185836,0.11218551170728773,-0.015130156632372362,834.51354554575,202.08594256453696,4.849234938843358
16.0,2021.0,541.0,47.0,0.1657815060557391,0.7184900335250215,-41.0,0.4811467507010132,0.3436130570743367,1.6438636701960752,2.2052023806901064,0.4171295134148567,0.004285948305755197,975.6100441763444,237.9854404840565,72.8062975894397
100.0,2040.0,611.0,70.0,0.23593040974181173,0.6700156904985319,-14.0,0.3564567794462703,0.36225935394974096,1.912502341861708,1.8339017613777933,0.4022478443657499,-0.03155972405022769,550.0115404656157,0.0,0.0
36.0,2034.0,384.0,39.0,0.08882990564705258,3.427355641040293,-24.0,0.789343456610517,0.5280671900825259,5.186603064095849,2.423578129634887,0.4096716755744556,0.009655502810693065,864.1208891781355,68.70437364697955,4.215196505399804
5.0,2040.0,412.0,59.0,0.06115708166454596,5.624042878864872,-40.0,0.9755866189972567,0.24659211234273926,4.5040444525628756,2.3571178260465873,0.4661446783034203,-0.004929097616193652,904.9141401662744,268.5760323423457,93.42600152485187
12.0,2031.0,355.0,42.0,0.10868680587008153,0.766127628377929,-1.0,0.6703368830526298,0.9312535578795254,7.9661955380969935,1.9842471499734555,0.39829497306503325,-0.01670502588598126,711.3258410310759,161.36266267777165,31.65326858656224
6.0,2030.0,606.0,37.0,0.10165946342833126,2.062379304466532,-49.0,0.6716907489493682,0.2310318021118027,6.995665820975374,2.367201694634934,0.27414837856953805,-0.024371114469724085,803.2616930643676,263.6997119242222,161.45773715129258
5.0,2024.0,300.0,45.0,0.34108594151526817,4.803629774837322,-46.0,0.8789627250785716,0.728264598751742,0.3783242944960129,2.9386367864636616,0.3043923452317612,-0.027239399856103116,656.7254688081713,193.68711074744095,47.60502881519097
34.0,2039.0,318.0,62.0,0.08789142273576633,0.7906490432601279,-16.0,0.7061249203345588,0.12096357232345897,8.257660908034817,1.6982747464291466,0.36358120335621436,-0.02202022525230968,719.2928107313536,140.52326747300992,0.0
74.0,2025.0,428.0,69.0,0.26322626684841965,2.604046859124776,9.0,0.7923035018725243,0.6581099448754668,8.201715305395098,2.943563767321664,0.17972177991807503,-0.017136215204565906,426.627429038154,0.0,0.0
68.0,2038.0,587.0,26.0,0.2100170899966965,1.198255135131128,-41.0,0.3086118712201209,0.9283513229219796,8.447853443635793,1.8000661689668631,0.4456324113481728,-0.020476703341467825,527.8133279522804,0.0,0.0
61.0,2029.0,648.0,31.0,0.03940612270840993,3.7536408578370244,-29.0,0.4561732599808225,0.30208207581959956,5.860808757347577,2.1970913912773966,0.39307639914630965,-0.02054643498285966,771.2959330501885,92.51777964527058,11.717494318864835
46.0,2028.0,428.0,27.0,0.1919406625626269,4.326784087679603,-55.0,0.7688631407195808,0.5072425883277335,2.103708419016731,1.8771628158855926,0.2893878995086657,0.0037826767665878336,905.4577893086914,118.54890371826218,0.3931854816989394
5.0,2027.0,573.0,25.0,0.12187019078401304,0.8671065350411733,2.0,0.3825740599416235,0.7667377820026522,6.827461111816695,2.4640761743398434,0.14937253802057723,-0.014750632353275953,777.3998482762015,249.19082886584889,159.40838402463143
62.0,2027.0,517.0,43.0,0.23622158763581352,3.446540150285564,-58.0,0.6961770050778613,0.19361130677003363,2.0216591012845035,2.2905360331064264,0.33419754971148696,-0.01857831079237857,791.0873255713238,244.23990912708342,10.823609471850778
82.0,2021.0,351.0,47.0,0.16533593747044226,0.903439167374626,-54.0,0.5838154672022959,0.49132432318812036,0.4538032825919044,1.759274181094488,0.4487776286176076,-0.0023403089704931643,939.1457427668478,259.47805463799546,0.0
90.0,2030.0,331.0,35.0,0.3272883625756245,3.4268072834397447,-40.0,0.15000819336193544,0.2850849679284141,9.176679267043692,2.7628226176773243,0.21907419890393665,-0.03153011620904777,528.3745551834245,1.494004184895294,0.0
10.0,2021.0,399.0,50.0,0.046751498473457054,2.3261709541636715,3.0,0.8736021166963616,0.9203041182253807,8.682527304634911,1.550545604229265,0.2144488432584737,-0.01643994079198198,771.9224064695575,203.54898420929254,53.05989606558874
69.0,2030.0,669.0,35.0,0.14866858228029375,2.3370722534187074,-39.0,0.7204597270273484,0.9067527609938112,1.9307111750044696,2.57466267280392,0.4021934808527322,-0.034859736606178644,645.867315172844,12.93185117655176,9.82343800653267
73.0,2022.0,619.0,34.0,0.13953502812106058,1.5056770785766127,-32.0,0.3952561733025881,0.7581903067306502,4.474667213683211,2.6798885891860706,0.4439686298928165,-0.008854231330104947,738.014543462923,32.06048100588638,3.9214474317458103
94.0,2040.0,404.0,31.0,0.1307227490876876,0.8365056261043142,6.0,0.3301549345451384,0.5361558531611893,6.280957496158511,2.17581698547116,0.15796481593563644,-0.020194315463408278,571.5521472691604,0.0,0.0
17.0,2039.0,548.0,70.0,0.010268438584616617,1.2371591499698944,-5.0,0.4445839274034371,0.6666145403124973,5.246966163197515,2.2775188387308063,0.11164958442471296,-0.036953561884737175,666.4753136603166,149.94161716542013,69.56974571255492
28.0,2032.0,656.0,69.0,0.34159391602663924,4.502946660924652,-46.0,0.5155906527815822,0.42538821451215325,9.9090111776208,2.5189976707066504,0.1860279582151279,0.0003078246590080616,662.6818352905179,35.209560201664615,52.27973309223558
16.0,2033.0,580.0,22.0,0.01889551999758359,1.3237711246991537,-23.0,0.9007416262767971,0.6085010574255177,0.6729120365789713,2.440964556356879,0.471516923098234,-0.028107895367960215,825.7935294363879,253.23022586489392,114.92355488768737
94.0,2029.0,491.0,68.0,0.30235472441880823,1.32932851046621,6.0,0.31005438282458336,0.3135006450131395,3.5800253796666968,2.1285608146371704,0.40651353680573254,-0.02629913876369369,434.7684789507721,0.0,0.0
87.0,2023.0,672.0,48.0,0.10856247477972156,0.8078797711596188,-58.0,0.5520851342272134,0.6549399124517716,1.1267654002552179,1.5022756033835603,0.4313105881152314,-0.017988391905100935,887.0522531978759,124.58002906563874,0.0
39.0,2030.0,419.0,44.0,0.013876099048921807,1.417663567632313,-43.0,0.24466172134230016,0.26962655925708656,7.899284146321909,2.2757725483472155,0.14871672093506905,-0.028676433984018958,746.0485300569921,101.70062682683702,4.333261773430275
60.0,2022.0,566.0,49.0,0.34427032439791805,4.975912855017206,-24.0,0.3888510885664821,0.5689384292044014,4.201146461578143,2.3300985848875007,0.11111242649696007,-0.004993803742784908,545.6733115295441,4.986378976057051,0.0
93.0,2040.0,362.0,63.0,0.06386424328214617,0.389677244587612,-31.0,0.7389912862345085,0.3704699483056948,1.2565645585454872,1.8238359502427168,0.4886657542837647,0.00912332208562485,998.061595728212,232.77915920940814,0.0
88.0,2040.0,579.0,56.0,0.10072925782736189,1.7640852608509976,-30.0,0.24364218038286764,0.6370080643548539,7.193214536149645,2.4413679517740454,0.36819631315961576,-0.012655019680674364,637.7957665313193,0.0,0.0
33.0,2026.0,455.0,63.0,0.07071212775370528,1.630713919908937,-30.0,0.8837118702632515,0.1276658899903578,2.1797062943896193,2.6721282376363966,0.45830676874159226,-0.03257099294649129,779.4517930745109,275.188931378085,32.56142275039554
7.0,2031.0,480.0,36.0,0.07262071552251077,3.8917875630842604,-27.0,0.4933101916322856,0.9763431042725651,4.795086369440026,1.7091225208881538,0.4783352966500444,-0.03036381955221381,751.1039046110413,244.1514607082656,108.9696113939239
66.0,2026.0,688.0,27.0,0.2773929372707204,5.5426802605915135,-25.0,0.6829934760927502,0.32110883834158677,9.509468013982474,2.9698886828150095,0.2580328473882436,-0.030365460004758336,510.4739740396211,23.26235943965444,29.043905457109542
62.0,2027.0,427.0,28.0,0.009770903934155382,4.65343980764993,-31.0,0.6144639886927749,0.4568004680494332,4.218883348154222,1.9964043191716527,0.17444628740470064,-0.014336696075067549,815.246695276243,73.3856172368182,0.0
51.0,2024.0,394.0,34.0,0.30011474511180236,4.899809785752431,-41.0,0.2377044316077745,0.9424777284124386,8.469615581197862,2.9932362416686358,0.24781576285046994,-0.03417034847114361,427.8383082152462,13.953953575002577,1.5137441159747138
95.0,2028.0,532.0,43.0,0.3199413725667746,1.5156855253581245,-7.0,0.9424026459722901,0.8102376694602588,3.4283649876912667,2.653264833688164,0.4239881551771123,-0.0027729286635775063,472.3848646642058,0.0,0.0
35.0,2022.0,459.0,63.0,0.3485606548426757,2.0230987716323687,-5.0,0.8889012393634602,0.649021932326304,1.795209219937035,2.3079818868191126,0.33283987228329626,0.0007748287678785992,577.8875228664315,23.89821292256305,1.837475997361387
50.0,2033.0,590.0,65.0,0.20733084706351393,0.21586103803700962,-23.0,0.3076657327235171,0.9430128022041876,5.172444390301203,2.232885793816249,0.3943624338765377,-0.03271238724404968,510.7355957890268,2.558498466603701,1.8082496244269448
4.0,2027.0,321.0,44.0,0.12249480282827228,0.850449070293265,-4.0,0.7773783399637048,0.16359023442937404,5.96287588565271,2.0787375265070267,0.12210967352422362,-0.015441445438005623,776.5046639905551,236.9153770805716,68.02765423064683
14.0,2037.0,504.0,28.0,0.2977120180213201,1.8071030869183538,-10.0,0.8839108914450398,0.14721589318487133,6.463845731699785,2.2478119559466556,0.3810553667794796,-0.02348489407316452,586.6831514055606,117.66393973598989,73.29343614442037
47.0,2025.0,405.0,52.0,0.278695752567426,5.459661078726903,-52.0,0.5405855368362589,0.27029810509167923,3.834241150742577,2.375193862935463,0.41774357263694495,-0.0032090171518142224,798.8476477060818,133.59326212684175,0.1891742438699499
39.0,2021.0,356.0,57.0,0.34164218455266726,1.908602255707098,-36.0,0.9333076369825244,0.9472552095940823,5.2458388520730805,2.790394228384283,0.38250838298820755,-0.025278838459898416,473.0244891440718,24.231896903617116,0.09583825641062788
